N,P,K,temperature,humidity,ph,rainfall,NPK_sum,N_to_P_ratio,temp_humidity_interaction,label
206.9,72.1,96.5,27.36,62.68,7.08,168.2,375.5,2.8696,17.1492,sugarcane
187.9,34.6,82.6,25.87,65.44,6.51,285.1,305.1,5.4306,16.9293,sugarcane
152.2,79.9,75.7,28.11,75.35,6.41,225.2,307.8,1.9049,21.1809,sugarcane
171.4,73.5,88.7,25.81,76.12,6.76,220.0,333.6,2.332,19.6466,sugarcane
166.2,69.4,72.4,24.92,90.76,6.53,260.5,308.0,2.3948,22.6174,sugarcane
181.3,70.3,108.5,29.44,66.69,6.18,190.4,360.1,2.5789,19.6335,sugarcane
113.7,73.9,107.2,18.96,60.04,5.98,80.7,294.8,1.5386,11.3836,potato
113.0,60.6,120.3,15.8,71.02,5.84,92.7,293.9,1.8647,11.2212,potato
125.6,78.3,93.7,14.7,58.86,5.81,82.8,297.6,1.6041,8.6524,potato
113.9,62.9,113.0,17.61,76.57,6.13,93.9,289.8,1.8108,13.484,potato
162.0,79.0,87.8,16.69,62.41,5.27,109.0,328.8,2.0506,10.4162,potato
165.9,66.7,74.4,18.84,69.02,5.91,61.9,307.0,2.4873,13.0034,potato
89.6,49.3,111.0,16.2,81.79,6.93,117.2,249.9,1.8174,13.25,potato
140.9,58.2,135.2,16.46,59.35,5.57,72.2,334.3,2.421,9.769,potato
147.2,64.8,128.5,20.63,65.55,6.51,88.9,340.5,2.2716,13.523,potato
140.9,86.4,108.4,18.37,73.43,6.02,119.9,335.7,1.6308,13.4891,potato
116.8,80.8,144.9,16.24,72.61,5.76,101.6,342.5,1.4455,11.7919,potato
125.1,89.5,98.6,18.04,62.38,5.47,101.8,313.2,1.3978,11.2534,potato
115.0,89.8,71.6,21.45,60.87,6.06,71.4,276.4,1.2806,13.0566,potato
121.6,63.6,66.4,18.73,63.13,6.58,74.1,251.6,1.9119,11.8242,potato
105.8,67.7,86.4,19.48,76.58,5.84,113.8,259.9,1.5628,14.9178,potato
127.7,65.1,126.3,16.12,62.77,5.97,83.2,319.1,1.9616,10.1185,potato
99.9,61.9,97.3,20.57,65.62,6.4,85.1,259.1,1.6139,13.498,potato
126.0,47.9,119.2,23.8,61.59,6.14,114.3,293.1,2.6305,14.6584,potato
105.0,69.8,142.9,16.02,70.64,5.37,74.0,317.7,1.5043,11.3165,potato
134.1,54.6,88.0,15.05,66.24,6.04,100.4,276.7,2.456,9.9691,potato
116.4,69.6,119.6,18.44,56.97,6.6,95.9,305.6,1.6724,10.5053,potato
135.8,95.4,120.8,20.19,57.25,5.99,94.9,352.0,1.4235,11.5588,potato
151.6,63.9,92.8,17.77,49.01,4.9,84.6,308.3,2.3725,8.7091,potato
161.8,72.3,137.1,15.37,58.35,6.16,83.4,371.2,2.2379,8.9684,potato
79.4,80.9,104.2,17.73,71.35,5.92,73.4,264.5,0.9815,12.6504,potato
113.3,73.4,102.3,19.5,75.59,5.27,104.7,289.0,1.5436,14.7401,potato
123.9,73.5,152.2,16.98,70.48,5.33,81.6,349.6,1.6857,11.9675,potato
139.2,65.7,120.5,19.52,69.44,6.39,114.4,325.4,2.1187,13.5547,potato
97.0,67.2,128.5,20.91,63.99,5.71,90.5,292.7,1.4435,13.3803,potato
110.4,58.5,137.1,18.6,71.2,5.64,73.8,306.0,1.8872,13.2432,potato
132.6,80.2,97.0,17.93,67.29,5.99,90.2,309.8,1.6534,12.0651,potato
131.7,49.1,135.0,20.07,79.44,5.74,86.8,315.8,2.6823,15.9436,potato
137.6,81.7,100.0,15.86,64.21,6.04,115.2,319.3,1.6842,10.1837,potato
138.9,53.2,99.1,15.61,75.74,5.92,87.6,291.2,2.6109,11.823,potato
136.8,81.6,104.6,17.33,71.99,5.52,89.5,323.0,1.6765,12.4759,potato
133.9,65.8,97.6,16.77,70.88,5.8,123.2,297.3,2.035,11.8866,potato
131.1,55.2,126.4,15.99,48.91,6.18,105.2,312.7,2.375,7.8207,potato
143.3,77.0,115.3,22.58,72.43,6.02,128.3,335.6,1.861,16.3547,potato
85.2,81.1,100.2,23.43,63.98,5.97,120.2,266.5,1.0506,14.9905,potato
160.9,64.7,123.5,17.12,61.45,6.77,77.3,349.1,2.4869,10.5202,potato
85.9,78.6,104.5,18.23,53.14,6.29,114.8,269.0,1.0929,9.6874,potato
108.4,42.6,103.4,17.53,64.96,6.34,125.5,254.4,2.5446,11.3875,potato
125.5,54.2,111.0,20.77,65.27,5.93,125.7,290.7,2.3155,13.5566,potato
143.5,85.5,119.3,21.26,54.58,6.09,114.8,348.3,1.6784,11.6037,potato
70.1,67.3,117.8,13.56,53.21,5.83,114.4,255.2,1.0416,7.2153,potato
129.4,47.7,102.7,19.19,68.89,6.31,88.9,279.8,2.7128,13.22,potato
145.8,61.6,126.9,14.73,71.97,5.96,78.3,334.3,2.3669,10.6012,potato
149.9,58.9,105.6,22.4,66.52,6.09,88.0,314.4,2.545,14.9005,potato
116.1,68.0,96.9,19.1,74.21,6.06,61.7,281.0,1.7074,14.1741,potato
124.0,65.6,80.6,15.94,64.31,5.99,121.9,270.2,1.8902,10.251,potato
117.7,72.1,129.7,17.4,64.57,7.18,89.3,319.5,1.6325,11.2352,potato
122.1,69.2,110.2,17.28,57.66,5.73,120.8,301.5,1.7645,9.9636,potato
109.4,86.3,114.2,19.31,52.52,5.73,70.4,309.9,1.2677,10.1416,potato
112.2,75.1,130.9,20.6,79.84,6.28,116.7,318.2,1.494,16.447,potato
138.7,75.5,100.5,15.13,74.05,5.76,85.1,314.7,1.8371,11.2038,potato
132.6,84.0,82.5,22.6,53.86,5.88,69.3,299.1,1.5786,12.1724,potato
139.8,65.3,111.4,22.01,66.25,5.57,127.5,316.5,2.1409,14.5816,potato
134.3,54.9,116.2,15.81,64.2,6.2,117.1,305.4,2.4463,10.15,potato
144.1,84.5,104.7,18.18,62.81,6.2,99.2,333.3,1.7053,11.4189,potato
147.6,71.6,139.5,22.28,61.73,5.87,95.7,358.7,2.0615,13.7534,potato
95.2,71.7,60.3,21.08,68.05,6.29,103.8,227.2,1.3278,14.3449,potato
112.9,62.4,132.4,17.16,71.55,5.26,98.9,307.7,1.8093,12.278,potato
125.4,62.6,125.8,20.04,68.22,5.72,79.2,313.8,2.0032,13.6713,potato
129.5,80.2,119.1,25.49,64.04,5.93,86.8,328.8,1.6147,16.3238,potato
116.6,81.8,43.3,18.26,63.74,5.53,134.2,241.7,1.4254,11.6389,potato
148.2,79.4,135.7,16.42,72.49,5.3,148.4,363.3,1.8665,11.9029,potato
169.6,79.5,89.5,18.43,68.71,5.88,126.3,338.6,2.1333,12.6633,potato
133.7,76.8,99.8,18.62,65.58,6.28,104.6,310.3,1.7409,12.211,potato
131.7,71.6,106.6,16.69,64.71,6.51,88.2,309.9,1.8394,10.8001,potato
147.0,67.9,118.1,19.1,67.76,5.78,79.0,333.0,2.1649,12.9422,potato
92.7,84.5,122.8,14.86,61.25,6.29,80.4,300.0,1.097,9.1017,potato
130.6,65.5,127.9,16.34,71.57,6.25,83.9,324.0,1.9939,11.6945,potato
149.6,74.4,126.3,19.9,56.39,6.49,138.0,350.3,2.0108,11.2216,potato
117.1,60.4,115.1,13.61,61.71,5.86,131.1,292.6,1.9387,8.3987,potato
105.5,62.1,118.3,20.26,69.89,5.28,109.9,285.9,1.6989,14.1597,potato
126.3,67.2,88.2,12.97,55.94,6.03,75.8,281.7,1.8795,7.2554,potato
128.8,60.4,95.0,13.67,52.42,5.59,112.9,284.2,2.1325,7.1658,potato
111.8,79.6,127.9,16.75,65.5,5.71,90.2,319.3,1.4045,10.9712,potato
171.9,53.8,126.7,18.72,51.43,5.88,51.9,352.4,3.1952,9.6277,potato
120.4,71.2,124.5,21.31,54.61,5.86,100.7,316.1,1.691,11.6374,potato
106.9,71.6,99.7,18.14,71.05,6.06,78.2,278.2,1.493,12.8885,potato
128.1,48.3,128.2,17.38,63.36,6.28,78.8,304.6,2.6522,11.012,potato
148.2,64.7,86.8,19.45,75.28,5.85,90.0,299.7,2.2906,14.642,potato
130.3,73.1,131.5,15.82,55.36,6.16,85.0,334.9,1.7825,8.758,potato
139.7,75.1,104.8,18.35,64.25,6.01,94.3,319.6,1.8602,11.7899,potato
112.6,67.5,143.7,15.0,68.2,6.37,93.4,323.8,1.6681,10.23,potato
159.8,78.1,79.6,18.21,55.64,5.92,57.5,317.5,2.0461,10.132,potato
141.2,68.7,145.3,17.68,73.25,5.97,125.4,355.2,2.0553,12.9506,potato
151.0,70.2,102.8,15.99,69.09,5.85,75.3,324.0,2.151,11.0475,potato
137.3,73.0,102.4,18.41,52.13,5.94,76.0,312.7,1.8808,9.5971,potato
146.5,81.1,113.9,18.4,64.7,5.69,88.4,341.5,1.8064,11.9048,potato
112.5,61.9,96.1,20.94,68.09,5.65,92.8,270.5,1.8174,14.258,potato
120.2,64.2,108.6,13.99,60.28,6.31,124.2,293.0,1.8723,8.4332,potato
156.9,62.0,95.2,17.81,53.16,5.57,100.4,314.1,2.5306,9.4678,potato
161.2,66.0,96.0,16.1,67.23,5.87,106.3,323.2,2.4424,10.824,potato
107.1,87.1,119.7,20.17,82.69,6.41,100.5,313.9,1.2296,16.6786,potato
135.0,76.9,92.0,19.88,61.9,5.86,99.6,303.9,1.7555,12.3057,potato
121.4,56.4,94.6,19.27,77.55,6.33,101.2,272.4,2.1525,14.9439,potato
116.1,62.8,82.5,16.24,58.98,5.76,56.3,261.4,1.8487,9.5784,potato
135.7,74.5,99.9,20.21,66.72,5.58,90.0,310.1,1.8215,13.4841,potato
152.8,59.1,136.2,14.17,71.17,5.36,118.2,348.1,2.5854,10.0848,potato
139.0,61.3,93.1,13.66,64.93,6.53,173.8,293.4,2.2675,8.8694,potato
123.6,86.1,95.4,14.81,62.62,5.55,70.9,305.1,1.4355,9.274,potato
140.3,62.6,113.9,17.92,70.81,6.3,103.5,316.8,2.2412,12.6892,potato
122.8,81.5,102.6,19.69,80.13,5.6,83.6,306.9,1.5067,15.7776,potato
138.2,85.1,154.6,10.56,67.4,6.53,136.0,377.9,1.624,7.1174,potato
157.9,61.2,106.7,21.31,60.87,6.88,67.9,325.8,2.5801,12.9714,potato
88.5,59.3,116.7,18.33,63.48,5.33,107.5,264.5,1.4924,11.6359,potato
145.9,66.7,128.9,14.08,85.16,5.57,66.9,341.5,2.1874,11.9905,potato
99.2,56.9,128.5,18.25,66.08,6.31,88.6,284.6,1.7434,12.0596,potato
154.6,71.5,114.7,20.73,60.24,6.21,94.3,340.8,2.1622,12.4878,potato
117.3,67.5,106.8,19.5,55.84,6.31,116.4,291.6,1.7378,10.8888,potato
105.6,74.3,150.5,20.75,50.39,5.77,73.5,330.4,1.4213,10.4559,potato
143.9,86.8,108.0,14.58,67.91,6.8,108.3,338.7,1.6578,9.9013,potato
137.3,79.8,101.2,16.96,70.24,6.05,95.4,318.3,1.7206,11.9127,potato
110.0,75.9,97.1,15.69,61.83,5.51,100.5,283.0,1.4493,9.7011,potato
104.9,46.4,75.5,22.29,64.88,5.9,114.2,226.8,2.2608,14.4618,potato
126.3,75.3,126.4,19.6,55.64,5.52,69.3,328.0,1.6773,10.9054,potato
105.9,90.7,63.0,25.12,66.06,6.64,111.2,259.6,1.1676,16.5943,potato
108.8,33.9,109.9,16.83,68.85,5.74,83.6,252.6,3.2094,11.5875,potato
132.3,78.3,105.9,16.19,60.72,6.2,116.9,316.5,1.6897,9.8306,potato
110.7,68.1,154.8,17.64,78.52,5.81,101.7,333.6,1.6256,13.8509,potato
138.5,59.8,73.4,21.45,58.3,5.75,90.8,271.7,2.3161,12.5053,potato
159.8,79.6,92.0,17.08,67.27,5.24,83.2,331.4,2.0075,11.4897,potato
127.0,90.5,107.3,18.31,71.79,6.24,111.5,324.8,1.4033,13.1447,potato
132.6,79.3,106.0,18.24,64.38,6.52,120.2,317.9,1.6721,11.7429,potato
170.4,65.5,99.0,18.1,63.49,5.63,84.3,334.9,2.6015,11.4917,potato
106.2,58.7,108.4,16.37,53.57,5.38,72.3,273.3,1.8092,8.7694,potato
153.8,71.7,84.8,17.66,75.86,6.32,108.9,310.3,2.145,13.3969,potato
151.4,80.5,117.1,17.55,63.64,5.34,66.0,349.0,1.8807,11.1688,potato
147.1,65.4,63.6,17.98,69.3,6.49,68.9,276.1,2.2492,12.4601,potato
155.8,66.5,109.5,20.36,70.38,5.64,73.7,331.8,2.3429,14.3294,potato
135.6,103.9,98.0,22.4,59.97,5.56,86.7,337.5,1.3051,13.4333,potato
118.3,82.9,130.3,15.9,63.42,6.1,68.3,331.5,1.427,10.0838,potato
151.9,83.8,145.1,17.02,75.68,5.58,56.2,380.8,1.8126,12.8807,potato
152.7,52.5,103.4,15.94,56.06,5.72,72.3,308.6,2.9086,8.936,potato
152.1,61.5,137.8,18.47,82.02,6.14,107.8,351.4,2.4732,15.1491,potato
130.9,70.9,103.7,16.65,59.04,5.03,69.6,305.5,1.8463,9.8302,potato
115.7,58.0,90.7,18.6,55.56,6.66,88.2,264.4,1.9948,10.3342,potato
133.8,89.2,144.9,20.76,66.06,6.02,133.9,367.9,1.5,13.7141,potato
148.8,86.9,120.4,11.69,82.67,5.48,94.0,356.1,1.7123,9.6641,potato
150.5,63.6,110.1,19.23,49.71,5.59,101.9,324.2,2.3664,9.5592,potato
121.4,91.4,123.7,16.85,63.87,6.4,76.1,336.5,1.3282,10.7621,potato
136.3,69.9,115.5,19.15,68.81,6.24,138.3,321.7,1.9499,13.1771,potato
103.8,101.1,108.6,15.76,65.27,6.55,84.2,313.5,1.0267,10.2866,potato
149.7,71.7,83.5,20.99,68.06,5.73,90.4,304.9,2.0879,14.2858,potato
114.3,76.9,104.6,20.28,59.26,6.12,121.3,295.8,1.4863,12.0179,potato
145.7,86.8,122.5,19.42,60.2,6.17,91.4,355.0,1.6786,11.6908,potato
107.0,85.3,107.5,19.98,63.81,6.28,96.0,299.8,1.2544,12.7492,potato
150.6,76.1,128.0,16.14,55.96,6.45,89.4,354.7,1.979,9.0319,potato
80.9,36.5,54.4,21.61,62.66,6.86,152.0,171.8,2.2164,13.5408,onion
90.6,43.5,66.5,21.26,60.81,6.76,125.3,200.6,2.0828,12.9282,onion
93.3,44.2,55.4,18.4,46.55,6.79,123.8,192.9,2.1109,8.5652,onion
75.4,50.1,61.4,15.76,65.98,6.61,108.9,186.9,1.505,10.3984,onion
73.5,48.9,62.1,24.45,50.85,6.75,129.2,184.5,1.5031,12.4328,onion
75.9,65.5,55.8,22.73,56.66,6.55,102.9,197.2,1.1588,12.8788,onion
64.0,40.4,60.8,24.71,67.68,6.35,116.2,165.2,1.5842,16.7237,onion
61.1,48.8,55.5,20.69,68.24,6.21,89.8,165.4,1.252,14.1189,onion
89.5,68.5,55.4,19.86,56.27,5.65,132.9,213.4,1.3066,11.1752,onion
99.1,39.1,72.9,22.02,56.73,6.53,116.4,211.1,2.5345,12.4919,onion
98.1,46.5,62.1,24.56,54.41,7.21,153.6,206.7,2.1097,13.3631,onion
49.3,35.6,64.2,21.31,50.42,6.89,162.6,149.1,1.3848,10.7445,onion
81.3,45.8,42.5,24.41,54.92,6.69,126.8,169.6,1.7751,13.406,onion
68.5,37.2,65.1,18.98,47.09,6.31,111.5,170.8,1.8414,8.9377,onion
87.2,55.5,66.4,21.52,65.46,7.0,89.2,209.1,1.5712,14.087,onion
78.7,46.5,55.2,21.79,63.16,6.55,129.9,180.4,1.6925,13.7626,onion
93.9,35.6,85.0,25.68,64.48,7.23,114.6,214.5,2.6376,16.5585,onion
84.7,53.4,32.5,22.62,52.36,6.21,121.8,170.6,1.5861,11.8438,onion
56.6,46.8,69.4,27.24,50.44,6.3,148.1,172.8,1.2094,13.7399,onion
70.5,54.5,68.6,17.96,60.43,6.26,91.9,193.6,1.2936,10.8532,onion
85.1,33.5,66.5,22.39,60.51,6.01,89.7,185.1,2.5403,13.5482,onion
86.4,48.7,62.1,22.54,58.82,6.23,104.8,197.2,1.7741,13.258,onion
63.9,52.7,66.6,23.86,57.68,6.64,128.1,183.2,1.2125,13.7624,onion
62.0,40.8,70.4,19.56,73.69,6.32,122.2,173.2,1.5196,14.4138,onion
85.8,32.4,51.3,27.05,63.41,5.06,90.3,169.5,2.6481,17.1524,onion
63.9,44.6,63.6,22.04,75.77,7.03,126.6,172.1,1.4327,16.6997,onion
60.0,57.3,57.8,18.74,70.15,5.93,83.6,175.1,1.0471,13.1461,onion
78.3,56.3,46.9,21.95,73.63,6.84,91.6,181.5,1.3908,16.1618,onion
77.7,40.7,68.6,21.06,51.4,6.61,107.5,187.0,1.9091,10.8248,onion
71.8,32.2,53.2,30.35,64.75,7.45,97.8,157.2,2.2298,19.6516,onion
74.4,40.7,42.0,25.15,56.55,7.0,129.6,157.1,1.828,14.2223,onion
85.2,40.3,53.5,22.15,46.69,6.4,116.3,179.0,2.1141,10.3418,onion
74.2,49.5,50.4,21.66,71.97,6.32,148.8,174.1,1.499,15.5887,onion
86.1,43.9,72.3,24.85,57.65,7.2,104.6,202.3,1.9613,14.326,onion
79.3,37.5,61.8,25.0,51.56,6.01,107.3,178.6,2.1147,12.89,onion
87.5,56.0,76.6,13.27,56.68,6.68,136.6,220.1,1.5625,7.5214,onion
98.2,46.4,52.0,23.93,53.63,6.55,108.0,196.6,2.1164,12.8337,onion
97.6,49.4,70.5,22.08,54.45,6.46,142.9,217.5,1.9757,12.0226,onion
104.3,27.8,94.1,18.07,58.23,6.74,121.9,226.2,3.7518,10.5222,onion
97.6,20.8,64.3,24.64,73.85,6.68,58.2,182.7,4.6923,18.1966,onion
88.6,30.6,70.3,28.74,54.67,6.78,135.9,189.5,2.8954,15.7122,onion
78.5,40.2,68.3,23.67,73.27,6.66,130.1,187.0,1.9527,17.343,onion
79.2,50.8,42.9,25.3,66.79,6.77,130.9,172.9,1.5591,16.8979,onion
71.8,21.6,67.0,27.41,63.17,6.64,68.0,160.4,3.3241,17.3149,onion
85.1,60.9,63.7,19.51,65.98,6.34,95.4,209.7,1.3974,12.8727,onion
95.5,46.7,56.9,16.43,60.11,6.6,97.0,199.1,2.045,9.8761,onion
74.1,58.6,49.4,23.97,70.29,6.31,91.5,182.1,1.2645,16.8485,onion
84.4,36.1,68.3,21.26,64.54,6.29,148.3,188.8,2.338,13.7212,onion
74.8,50.0,48.3,17.88,46.68,6.47,109.7,173.1,1.496,8.3464,onion
88.1,45.9,85.6,21.77,62.37,6.55,109.2,219.6,1.9194,13.5779,onion
76.8,53.2,61.4,24.18,66.27,6.61,122.1,191.4,1.4436,16.0241,onion
73.9,42.7,45.3,21.55,57.69,6.97,122.5,161.9,1.7307,12.4322,onion
74.8,49.7,53.8,19.64,61.01,6.4,36.6,178.3,1.505,11.9824,onion
92.5,56.0,56.7,21.33,55.1,6.68,95.8,205.2,1.6518,11.7528,onion
83.5,38.5,88.9,21.94,48.98,6.65,78.9,210.9,2.1688,10.7462,onion
78.6,47.4,49.4,16.21,47.6,6.36,118.8,175.4,1.6582,7.716,onion
88.9,26.1,58.6,21.57,47.7,6.63,103.6,173.6,3.4061,10.2889,onion
78.8,52.0,53.5,17.97,65.35,7.0,110.3,184.3,1.5154,11.7434,onion
101.9,64.5,66.0,23.98,40.08,6.67,64.3,232.4,1.5798,9.6112,onion
70.4,32.6,53.7,17.32,54.67,6.69,103.2,156.7,2.1595,9.4688,onion
82.2,44.1,46.3,25.04,53.87,6.32,134.5,172.6,1.8639,13.489,onion
63.9,53.8,57.7,20.77,57.74,7.39,141.0,175.4,1.1877,11.9926,onion
79.8,45.3,56.4,20.37,45.15,6.34,125.8,181.5,1.7616,9.1971,onion
59.8,46.7,52.9,22.88,63.23,5.93,80.6,159.4,1.2805,14.467,onion
96.2,41.1,53.5,19.4,49.81,6.94,137.7,190.8,2.3406,9.6631,onion
96.5,40.7,74.2,22.84,69.06,6.55,125.9,211.4,2.371,15.7733,onion
96.8,44.1,56.2,19.8,55.03,6.48,107.4,197.1,2.195,10.8959,onion
85.4,45.4,46.4,20.33,59.24,6.38,65.4,177.2,1.8811,12.0435,onion
71.8,33.2,54.5,23.22,60.03,7.35,131.0,159.5,2.1627,13.939,onion
73.0,44.3,60.7,18.58,61.95,6.74,97.0,178.0,1.6479,11.5103,onion
108.0,60.7,44.0,18.21,60.3,6.82,117.6,212.7,1.7792,10.9806,onion
106.5,40.8,79.5,22.74,56.58,6.67,111.5,226.8,2.6103,12.8663,onion
86.8,32.6,70.4,21.92,62.74,6.71,143.8,189.8,2.6626,13.7526,onion
77.3,43.5,77.2,22.51,63.73,7.16,107.2,198.0,1.777,14.3456,onion
105.5,37.9,64.7,22.98,53.88,6.5,109.7,208.1,2.7836,12.3816,onion
74.6,31.6,34.9,22.17,63.41,6.02,144.7,141.1,2.3608,14.058,onion
88.4,46.4,78.4,23.82,69.53,6.95,95.5,213.2,1.9052,16.562,onion
105.3,37.9,49.6,22.29,65.65,6.8,127.9,192.8,2.7784,14.6334,onion
72.5,38.8,50.6,15.98,67.46,6.64,105.6,161.9,1.8686,10.7801,onion
97.4,46.5,61.9,16.76,61.38,6.79,87.9,205.8,2.0946,10.2873,onion
92.8,29.7,76.5,27.78,52.51,6.45,110.0,199.0,3.1246,14.5873,onion
84.4,27.6,72.6,22.0,53.52,6.61,125.2,184.6,3.058,11.7744,onion
70.1,51.7,70.9,24.85,62.56,6.55,139.8,192.7,1.3559,15.5462,onion
74.1,25.7,56.3,20.96,67.54,6.36,142.4,156.1,2.8833,14.1564,onion
89.3,35.2,56.1,21.83,82.29,7.08,103.5,180.6,2.5369,17.9639,onion
63.6,27.0,64.2,20.64,67.85,6.04,88.3,154.8,2.3556,14.0042,onion
87.0,40.1,58.4,29.4,50.64,7.54,103.0,185.5,2.1696,14.8882,onion
93.1,49.3,70.7,22.76,53.86,6.95,84.0,213.1,1.8884,12.2585,onion
99.8,46.1,70.0,20.4,78.23,5.89,105.2,215.9,2.1649,15.9589,onion
64.0,68.9,67.1,17.05,58.28,6.51,102.5,200.0,0.9289,9.9367,onion
104.7,55.9,29.7,27.92,60.38,6.53,126.0,190.3,1.873,16.8581,onion
110.4,35.7,61.5,21.51,52.32,6.76,61.5,207.6,3.0924,11.254,onion
91.2,33.0,58.7,24.23,72.52,6.2,93.9,182.9,2.7636,17.5716,onion
69.4,72.1,62.0,24.57,64.0,6.61,94.0,203.5,0.9626,15.7248,onion
80.1,55.6,50.9,20.61,53.8,6.55,136.1,186.6,1.4406,11.0882,onion
84.3,50.9,44.1,24.02,52.05,6.3,85.5,179.3,1.6562,12.5024,onion
89.1,45.7,65.6,20.19,62.46,6.25,115.0,200.4,1.9497,12.6107,onion
85.3,47.7,55.7,19.03,60.35,6.97,107.2,188.7,1.7883,11.4846,onion
89.2,30.2,66.9,25.49,66.66,5.92,132.9,186.3,2.9536,16.9916,onion
83.6,46.6,51.9,21.53,64.38,6.79,123.1,182.1,1.794,13.861,onion
89.0,45.7,77.0,23.56,57.88,6.92,112.7,211.7,1.9475,13.6365,onion
78.1,36.0,72.0,23.23,55.65,6.51,97.8,186.1,2.1694,12.9275,onion
79.9,39.6,63.6,23.91,58.72,6.62,69.2,183.1,2.0177,14.04,onion
76.4,60.2,57.4,17.33,55.59,7.07,115.4,194.0,1.2691,9.6337,onion
113.8,43.7,70.2,20.24,58.96,6.32,121.7,227.7,2.6041,11.9335,onion
107.0,65.7,64.7,21.03,60.13,6.36,75.4,237.4,1.6286,12.6453,onion
93.3,27.6,62.9,19.51,52.82,6.4,82.9,183.8,3.3804,10.3052,onion
104.9,39.8,72.5,23.29,65.05,7.07,115.6,217.2,2.6357,15.1501,onion
97.0,29.5,77.1,25.56,57.04,7.12,117.5,203.6,3.2881,14.5794,onion
87.7,32.9,45.0,26.04,53.26,6.04,88.2,165.6,2.6657,13.8689,onion
62.4,36.7,47.4,20.98,57.19,7.0,97.4,146.5,1.7003,11.9985,onion
81.1,48.2,50.6,22.88,61.94,6.93,69.6,179.9,1.6826,14.1719,onion
80.0,47.7,42.0,23.34,60.66,7.22,140.3,169.7,1.6771,14.158,onion
68.0,38.2,59.2,23.86,63.38,6.75,81.4,165.4,1.7801,15.1225,onion
62.7,22.7,67.2,19.37,67.19,6.58,121.9,152.6,2.7621,13.0147,onion
92.4,59.8,59.7,27.46,70.44,7.06,109.2,211.9,1.5452,19.3428,onion
89.9,42.1,53.6,24.78,62.28,6.88,138.4,185.6,2.1354,15.433,onion
67.5,33.8,73.5,24.86,51.44,7.5,92.6,174.8,1.997,12.788,onion
73.8,47.7,61.7,25.61,57.85,6.98,111.3,183.2,1.5472,14.8154,onion
102.4,47.0,64.1,23.6,51.97,6.66,72.6,213.5,2.1787,12.2649,onion
71.8,41.8,73.9,18.92,73.57,6.13,67.4,187.5,1.7177,13.9194,onion
87.6,46.5,58.5,21.58,75.9,6.37,123.1,192.6,1.8839,16.3792,onion
82.2,33.4,84.7,17.05,65.2,6.03,70.7,200.3,2.4611,11.1166,onion
92.6,52.6,54.6,23.25,66.87,6.51,105.0,199.8,1.7605,15.5473,onion
72.2,35.0,84.0,21.49,62.01,6.97,132.2,191.2,2.0629,13.3259,onion
86.4,38.9,48.3,21.88,62.93,6.6,126.4,173.6,2.2211,13.7691,onion
87.5,51.5,66.2,25.61,47.22,7.01,95.4,205.2,1.699,12.093,onion
88.5,57.0,52.3,20.63,59.41,6.74,75.1,197.8,1.5526,12.2563,onion
86.2,60.9,73.4,21.24,52.95,6.44,121.2,220.5,1.4154,11.2466,onion
90.2,55.6,54.3,22.07,62.25,6.64,139.5,200.1,1.6223,13.7386,onion
117.9,41.8,63.5,16.48,59.52,6.79,95.4,223.2,2.8206,9.8089,onion
123.4,29.6,52.2,21.2,75.57,6.66,92.3,205.2,4.1689,16.0208,onion
75.4,59.1,71.2,14.54,67.33,6.66,98.5,205.7,1.2758,9.7898,onion
50.2,58.7,52.1,20.24,62.28,6.29,122.6,161.0,0.8552,12.6055,onion
93.9,38.3,80.2,24.57,57.86,6.43,137.0,212.4,2.4517,14.2162,onion
87.8,54.2,48.0,23.34,73.41,7.5,82.7,190.0,1.6199,17.1339,onion
100.9,41.7,43.9,20.22,59.76,7.09,77.0,186.5,2.4197,12.0835,onion
89.3,60.0,71.4,22.12,62.65,6.01,161.5,220.7,1.4883,13.8582,onion
85.9,39.9,52.9,18.78,60.34,5.65,106.1,178.7,2.1529,11.3319,onion
101.9,64.8,59.9,21.99,56.77,6.63,115.6,226.6,1.5725,12.4837,onion
104.0,52.9,56.1,30.79,60.29,6.96,94.8,213.0,1.966,18.5633,onion
64.2,63.0,44.2,27.54,44.3,6.39,120.8,171.4,1.019,12.2002,onion
72.8,40.4,59.1,22.16,47.62,7.01,131.1,172.3,1.802,10.5526,onion
83.4,49.1,75.2,22.48,62.8,6.62,116.6,207.7,1.6986,14.1174,onion
86.5,35.3,72.0,19.06,72.55,6.53,148.3,193.8,2.4504,13.828,onion
81.6,53.4,62.8,19.59,62.79,6.9,102.8,197.8,1.5281,12.3006,onion
91.5,54.0,73.3,23.09,54.24,6.39,104.2,218.8,1.6944,12.524,onion
99.9,69.0,47.3,20.43,48.46,6.49,115.1,216.2,1.4478,9.9004,onion
110.8,49.8,56.1,24.71,66.28,6.87,120.2,216.7,2.2249,16.3778,onion
93.7,52.2,64.7,26.71,55.46,6.59,115.0,210.6,1.795,14.8134,onion
86.9,37.1,74.9,22.4,67.51,6.91,101.5,198.9,2.3423,15.1222,tomato
115.6,50.5,92.5,24.6,69.93,5.9,127.7,258.6,2.2891,17.2028,tomato
103.3,78.7,75.1,30.04,71.22,5.71,154.3,257.1,1.3126,21.3945,tomato
99.5,70.0,83.1,22.43,69.44,6.55,170.3,252.6,1.4214,15.5754,tomato
110.6,53.4,62.3,20.88,66.14,6.52,128.6,226.3,2.0712,13.81,tomato
